,solar_multiple,stg_cap,stg_heat_stored,pb_energy_dispatched,sf_cf,pb_cf,revenue_tot,revenue_daily,sf_time_operation,pb_time_operation,stg_min_stored,stg_max_stored,lcoh,lcoe,pb_cost,cost_capital,roi,payback_period,npv,date_simulation
54,1.7000000000000006,14.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,52.709797437035654,182.46962204882897,1004.9481203691453,7968.365133230374,-0.9350159692739664,1009.6523812369296,-74.50548648576276,1766768405.1151285
55,1.7000000000000006,16.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,55.12466559854459,187.58988767782938,1004.9481203691453,8191.964796850472,-0.9451815287030773,1203.9457354424242,-77.42893809768923,1766768405.678756
56,1.8000000000000007,4.0,39375.798185341264,17337.533364036175,0.1195466524134766,0.18750036082230911,1808239.2118565629,4954.080032483734,929.5142521943567,787.7295918367347,-1.0658141036401503e-14,168.88888888888886,39.329158731047244,164.1862972976206,1029.0568711182075,6623.33644984934,-0.8877652412275099,770.5138963174835,-58.799678811314585,1766768406.632991
57,1.8000000000000007,6.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1074.4306742622646,846.3903061224489,0.0,253.33333333333326,42.012676012425544,158.55041594081467,1029.0568711182075,6871.811116499455,-0.8803747705628683,781.615842389926,-60.497691350395755,1766768407.3730268
58,1.8000000000000007,8.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1079.170918367347,846.3903061224489,0.0,255.8566861560567,44.56085619581712,163.99423931791696,1029.0568711182075,7107.754527792653,-0.8945515904038637,824.1963265054666,-63.58253117037181,1766768408.0658474
59,1.8000000000000007,10.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1079.170918367347,846.3903061224489,0.0,255.8566861560567,47.01842738921226,169.2444895163512,1029.0568711182075,7335.308189282078,-0.9073603667527297,707.2921614512949,-66.55767928871288,1766768408.7469053
60,1.8000000000000007,12.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1079.170918367347,846.3903061224489,0.0,255.8566861560567,49.40930858684056,174.3522660544294,1029.0568711182075,7556.6868301811555,-0.9190812550738254,803.3294124916257,-69.45209216082743,1766768409.2633097
61,1.8000000000000007,14.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1079.170918367347,846.3903061224489,0.0,255.8566861560567,51.74817604724588,179.34892266446235,1029.0568711182075,7773.249367935533,-0.929901171545022,933.2037583242159,-72.28353693954854,1766768410.4021597
62,1.8000000000000007,16.0,39375.798185341264,18627.356649854977,0.1195466524134766,0.20144942303375976,1909112.329201884,5230.444737539408,1079.170918367347,846.3903061224489,0.0,255.8566861560567,54.044849536251235,184.25543787500672,1029.0568711182075,7985.905043210952,-0.9399548464061531,1095.8320612915559,-75.06390148305474,1766768412.6286023
63,1.9000000000000008,4.0,39375.798185341264,17182.83068128857,0.1195466524134766,0.19615103517452714,1785381.9692119027,4891.4574498956235,884.0837556323876,824.0433673469388,-1.4210854715202004e-14,159.99999999999997,39.02758126287007,162.42885721749238,1050.6278586305261,6493.973281901897,-0.8848156696663462,814.5315536269045,-57.45969318221387,1766768414.5316324
64,1.9000000000000008,6.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1064.6701324641967,896.6709183673469,-1.0658141036401503e-14,239.99999999999991,41.591094674590174,154.7452991540229,1050.6278586305261,6731.336441383058,-0.873440830856195,734.8405986464185,-58.79424094134201,1766768416.186575
65,1.9000000000000008,8.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1079.170918367347,896.6709183673469,0.0,255.8566861560567,44.02406771652061,159.92412353896052,1050.6278586305261,6956.612488516201,-0.8874953221127152,768.5127676053269,-61.73961041309023,1766768417.913298
66,1.9000000000000008,10.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1079.170918367347,896.6709183673469,0.0,255.8566861560567,46.369642870521204,164.91691285264886,1050.6278586305261,7173.796111121284,-0.9002092415129247,874.5309898522289,-64.5791755596086,1766768419.7867978
67,1.9000000000000008,12.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1079.170918367347,896.6709183673469,0.0,255.8566861560567,48.65089129065076,169.77277633434753,1050.6278586305261,7385.023534425469,-0.9118571677232303,778.3911755579769,-67.34086643670608,1766768421.478588
68,1.9000000000000008,14.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1079.170918367347,896.6709183673469,0.0,255.8566861560567,50.88196905810204,174.52184660665975,1050.6278586305261,7591.605511141193,-0.9226219719279679,841.8314462792554,-70.04182046788317,1766768423.280223
69,1.9000000000000008,16.0,39375.798185341264,18695.248177398433,0.1195466524134766,0.21341607508445706,1900448.4957880627,5206.708207638528,1079.170918367347,896.6709183673469,0.0,255.8566861560567,53.072347913794566,179.18428520939563,1050.6278586305261,7794.419057296604,-0.932635308112656,972.6259738059439,-72.69350419060976,1766768424.9531934
70,2.000000000000001,4.0,39375.798185341264,16822.36270544886,0.1195466524134766,0.2021432673089265,1742291.580954956,4773.4015916574135,864.2376544337466,849.1836734693877,-1.4210854715202004e-14,151.99999999999994,38.753972790312446,163.04427029811112,1074.033860289307,6381.828542486541,-0.8877684881561835,770.5381112567097,-56.65586276835256,1766768426.4330573
71,2.000000000000001,6.0,39375.798185341264,18691.688513807872,0.1195466524134766,0.2246057259529906,1884632.3317148648,5163.376251273603,1045.8314158459837,943.693207803035,-1.0658141036401503e-14,227.99999999999991,41.20880274023682,151.96481826217962,1074.033860289307,6609.1283842736175,-0.8690944215877546,792.8028201621164,-57.43956610329491,1766768428.0371974
72,2.000000000000001,8.0,39375.798185341264,18710.054144383863,0.1195466524134766,0.22482641365517744,1884794.3165765454,5163.820045415193,1079.170918367347,944.6243302520146,0.0,255.8566861560567,43.537482364615094,156.7685538661843,1074.033860289307,6824.747600671999,-0.8829071909692325,800.0799170304972,-60.256187331833246,1766768429.5909176
73,2.000000000000001,10.0,39375.798185341264,18710.054144383863,0.1195466524134766,0.22482641365517744,1884794.3165765454,5163.820045415193,1079.170918367347,944.6243302520146,0.0,255.8566861560567,45.7817031729965,161.54182014850193,1074.033860289307,7032.546529757117,-0.8954516280608137,831.8391979533576,-62.97305239484436,1766768430.9221232
74,2.000000000000001,12.0,39375.798185341264,18710.054144383863,0.1195466524134766,0.22482641365517744,1884794.3165765454,5163.820045415193,1079.170918367347,944.6243302520146,0.0,255.8566861560567,47.96376041665257,166.18286982967945,1074.033860289307,7234.589553661339,-0.9069576296659148,776.6525041120483,-65.61466193194475,1766768432.5664952
75,2.000000000000001,14.0,39375.798185341264,18710.054144383863,0.1195466524134766,0.22482641365517744,1884794.3165765454,5163.820045415193,1079.170918367347,944.6243302520146,0.0,255.8566861560567,50.097334108050205,170.72079912966367,1074.033860289307,7432.143344509741,-0.9176030907128022,788.2348569794185,-68.19757703542722,1766768434.3281407
76,2.000000000000001,16.0,39375.798185341264,18710.054144383863,0.1195466524134766,0.22482641365517744,1884794.3165765454,5163.820045415193,1079.170918367347,944.6243302520146,0.0,255.8566861560567,52.191577460070235,175.17507615170715,1074.033860289307,7626.055424893337,-0.9275159265197189,901.2416180370183,-70.73287863110673,1766768436.0014918
77,2.100000000000001,4.0,39375.798185341264,16478.68348047402,0.1195466524134766,0.2079141751321525,1703296.120356031,4666.564713304195,848.0031421079234,873.3928571428571,-1.4210854715202004e-14,144.7619047619047,38.504505340854934,163.65847238994849,1095.210718932966,6274.998164889165,-0.8901766085557627,788.8288986065523,-55.85856585114672,1766768437.6465986
78,2.100000000000001,6.0,39375.798185341264,18635.8250163652,0.1195466524134766,0.23513117360230076,1863657.8434567775,5105.911899881582,1033.325968839975,987.9209183673469,-1.4210854715202004e-14,217.14285714285705,40.86040766645314,149.7453729505861,1095.210718932966,6493.138010335802,-0.8662295534047879,691.338587337024,-56.24548038888835,1766768439.3010793
79,2.100000000000001,8.0,39375.798185341264,18635.8250163652,0.1195466524134766,0.23513117360230076,1863657.8434567775,5105.911899881582,1079.170918367347,987.9209183673469,0.0,255.8566861560567,43.094195522532274,154.51537344214492,1095.210718932966,6699.970922036397,-0.8798503150689801,777.8891782093968,-58.94971526706729,1766768440.7331436
80,2.100000000000001,10.0,39375.798185341264,18635.8250163652,0.1195466524134766,0.23513117360230076,1863657.8434567775,5105.911899881582,1079.170918367347,987.9209183673469,0.0,255.8566861560567,45.246226692392895,159.11079180747845,1095.210718932966,6899.233744475583,-0.892200168411934,804.8304804076469,-61.55497508734413,1766768442.454496
81,2.100000000000001,12.0,39375.798185341264,18635.8250163652,0.1195466524134766,0.23513117360230076,1863657.8434567775,5105.911899881582,1079.170918367347,987.9209183673469,0.0,255.8566861560567,47.33808316950263,163.57771394465848,1095.210718932966,7092.924817172068,-0.9035396366394123,906.9216801225579,-64.08738712018321,1766768444.2715738
