,lat,alt,azi,rO,eta_cos,eta_blk,eta_att,eta_hbi,eta_tdi,eta_tdr,eta_BDR,eta_SF,Qmax_BDR,Qmax,eta_rcv,Prcv_abs
88,-25,70,90,1.318094758,0.786957527,0.991713976,0.973845422,0.979686107,0.928996756,0.966675241,0.83855755,0.608701286,4080.588108,2.536688444,0.830760312,18.95520207
89,-25,70,105,1.318094758,0.78075823,0.991737941,0.973845453,0.979351836,0.928151234,0.966745343,0.837608147,0.602423683,4293.480426,2.490813585,0.836728255,19.09137078
90,-25,70,120,1.318094758,0.775220558,0.991353617,0.973845529,0.979460706,0.927763761,0.966756548,0.837350218,0.595516132,4323.540974,2.555893728,0.833227274,19.01148999
91,-25,80,0,1.318094758,0.809192955,0.994702376,0.973845445,0.980300449,0.931144302,0.9666866,0.840983142,0.625468237,4053.17115,2.591070581,0.839831553,19.16217778
92,-25,80,5,1.318094758,0.809229273,0.994788747,0.973845574,0.980158903,0.931453678,0.96668842,0.841199778,0.626058966,4313.857264,2.487499516,0.839640487,19.15781828
93,-25,80,10,1.318094758,0.808944574,0.994627492,0.973845587,0.980152365,0.931711368,0.966696971,0.841385887,0.625708809,4425.15771,2.612630241,0.834541328,19.04147234
94,-25,80,15,1.318094758,0.808673055,0.994502689,0.973845586,0.98021358,0.931616292,0.966585923,0.841288016,0.625696243,4176.153573,2.516397331,0.837181509,19.10171254
95,-25,80,20,1.318094758,0.808393862,0.99455354,0.973845627,0.979998014,0.930976929,0.966669156,0.840636033,0.625253874,4141.709904,2.520489314,0.83896403,19.14238377
96,-25,80,25,1.318094758,0.807916751,0.994728999,0.973845379,0.980454938,0.931017165,0.966630631,0.841011871,0.625144898,4278.527288,2.539773209,0.840913273,19.18685906
97,-25,80,30,1.318094758,0.807436995,0.994575648,0.973845473,0.980227426,0.931161218,0.966859549,0.841053547,0.625109021,4014.318049,2.471663366,0.834726832,19.04570493
98,-25,80,45,1.318094758,0.805585427,0.994558112,0.973845531,0.979970825,0.930768049,0.966571827,0.840365532,0.623951615,4485.605212,2.461086091,0.833297899,19.0131014
99,-25,80,60,1.318094758,0.803172206,0.994611274,0.973845503,0.980055465,0.930725646,0.966644973,0.84044514,0.623155444,4278.470211,2.53880608,0.838420866,19.12999057
100,-25,80,75,1.318094758,0.800640019,0.994690813,0.973845516,0.980036113,0.930558185,0.966760868,0.840342488,0.621719717,4292.606981,2.661178675,0.836540102,19.08707775
101,-25,80,90,1.318094758,0.797477495,0.994596303,0.973845524,0.97997902,0.930841194,0.966578432,0.840384403,0.619628202,4188.105063,2.47587619,0.836801918,19.09305154
102,-25,80,105,1.318094758,0.794497511,0.994680058,0.97384548,0.979802381,0.930190024,0.966585407,0.839693775,0.616551008,4283.6295,2.438498765,0.832189171,18.9878039
103,-25,80,120,1.318094758,0.791664217,0.99459888,0.973845366,0.979773202,0.929776487,0.96663974,0.839343343,0.612236947,4301.6061,2.485973653,0.836408367,19.08407201
104,-25,90,0,1.318094758,0.802312297,0.996436274,0.973845591,0.98001009,0.931497075,0.966529085,0.840947322,0.619877029,4124.343845,2.541907637,0.836768944,19.09229917
105,-25,90,5,1.318094758,0.80249489,0.996273139,0.9738455,0.9802804,0.930684968,0.966660726,0.840578326,0.620009872,4344.871782,2.506668092,0.835450949,19.06222688
106,-25,90,10,1.318094758,0.802507208,0.996443095,0.973845692,0.979977949,0.931525189,0.966699123,0.841075996,0.620476538,4175.058759,2.467688778,0.838184252,19.12459182
107,-25,90,15,1.318094758,0.802374862,0.996424996,0.973845584,0.979710017,0.930897934,0.966584357,0.840238895,0.61977436,4224.74843,2.532636094,0.836716994,19.09111385
108,-25,90,20,1.318094758,0.802358923,0.996354717,0.973845583,0.979684091,0.930964833,0.966613543,0.840331613,0.619963969,4311.47082,2.59561578,0.840889669,19.18632048
109,-25,90,25,1.318094758,0.802384511,0.996512057,0.973845533,0.980120954,0.9309126,0.966754119,0.840687394,0.620852311,4230.483051,2.494062343,0.837074413,19.09926896
110,-25,90,30,1.318094758,0.802606829,0.996540995,0.973845674,0.979865873,0.930981249,0.966595469,0.840451703,0.620881767,4677.736708,2.535120218,0.832010882,18.98373595
111,-25,90,45,1.318094758,0.802366281,0.996435711,0.973845665,0.979895803,0.931459538,0.966562035,0.840871431,0.622340394,4230.816377,2.581010775,0.838336612,19.12806817
112,-25,90,60,1.318094758,0.802590321,0.996497861,0.973845624,0.98003864,0.931398688,0.966623573,0.840985424,0.623899236,4300.850666,2.54311266,0.836415002,19.08422338
113,-25,90,75,1.318094758,0.802432952,0.996518466,0.973845593,0.979747564,0.930786996,0.966624241,0.840234126,0.624310425,4012.954777,2.718660625,0.836989791,19.09733819
114,-25,90,90,1.318094758,0.802436627,0.996511664,0.973845575,0.979943138,0.930770842,0.966574572,0.840333744,0.624553642,4152.165116,2.60795183,0.834562196,19.04194849
115,-25,90,105,1.318094758,0.802355374,0.996439134,0.973845489,0.979958592,0.93131945,0.966641473,0.840881599,0.624657258,4471.429234,2.460667655,0.840429392,19.17581849
116,-25,90,120,1.318094758,0.802557406,0.996336329,0.97384553,0.979908348,0.931045091,0.966547455,0.840537085,0.623449275,4209.460461,2.572774763,0.832576716,18.99664639
0,-30,10,0,1.318094758,0.747865501,0.992775119,0.973351367,0.979877878,0.901469504,0.967690306,0.814938104,0.552414661,3048.089712,2.531174097,0.838021967,19.21861126
1,-30,10,5,1.318094758,0.74729318,0.992794579,0.973351156,0.979774694,0.90080729,0.967777439,0.814362787,0.551039969,2935.98575,2.39247313,0.829541338,19.02412243
2,-30,10,10,1.318094758,0.746547468,0.993109404,0.973351219,0.979918928,0.90006188,0.967451446,0.813547716,0.550504719,3159.508579,2.360186175,0.836158786,19.17588238
3,-30,10,15,1.318094758,0.744551151,0.993147145,0.973350915,0.979905149,0.898549832,0.967530736,0.812129294,0.54842368,2950.433541,2.439063774,0.828478024,18.99973712
4,-30,10,20,1.318094758,0.742053219,0.993214662,0.973350991,0.979704908,0.898037481,0.967404694,0.81139972,0.546826707,3059.482841,2.401541846,0.826414139,18.95240544
5,-30,10,25,1.318094758,0.738585529,0.992997154,0.973351013,0.979943082,0.897111619,0.967510162,0.810794993,0.544167375,3076.734667,2.581645844,0.834071311,19.12800968
6,-30,10,30,1.318094758,0.734520013,0.993185757,0.973351321,0.979815397,0.89586649,0.967353009,0.809469582,0.54119963,2984.917424,2.406616717,0.83188494,19.07786898
7,-30,10,45,1.318094758,0.718759567,0.99348353,0.97335084,0.979379618,0.893156012,0.967345074,0.806610827,0.530683715,2877.168772,2.617425849,0.840367763,19.27240812
8,-30,10,60,1.318094758,0.697907222,0.993196747,0.973351039,0.978814146,0.890980449,0.967353026,0.804176476,0.516266442,3115.88243,2.526647721,0.83304645,19.10450623
9,-30,10,75,1.318094758,0.674058142,0.993556314,0.973351368,0.977712246,0.888380074,0.967617544,0.801192725,0.501786817,2892.322531,2.580008396,0.843001745,19.33281403
10,-30,10,90,1.318094758,0.649073418,0.993748856,0.973351539,0.977352723,0.88474501,0.967489135,0.797768801,0.487758415,3012.895492,2.609641017,0.843355514,19.34092711
11,-30,10,105,1.318094758,0.624401949,0.993888428,0.973352197,0.976509121,0.880082201,0.967404154,0.793053823,0.471966416,2831.519586,2.630509028,0.839565891,19.25401854
12,-30,10,120,1.318094758,0.601496471,0.993612808,0.973352024,0.975976282,0.876454369,0.96712973,0.789321607,0.456363022,3033.686642,2.683735454,0.84173868,19.30384777
13,-30,20,0,1.318094758,0.769659196,0.990910991,0.973343219,0.980712657,0.907580892,0.967525235,0.821091212,0.562112121,3107.984339,2.709296281,0.828643345,19.00352849
14,-30,20,5,1.318094758,0.769281424,0.991010186,0.973343447,0.980770342,0.907738081,0.967394452,0.821177729,0.561053395,2963.72436,2.480012032,0.836320732,19.17959634
15,-30,20,10,1.318094758,0.767925299,0.990993112,0.973343193,0.980806485,0.907537336,0.967355399,0.820930731,0.558418361,3132.694645,2.381059509,0.833594319,19.11707067
16,-30,20,15,1.318094758,0.766320551,0.991001245,0.973343155,0.980726594,0.906959935,0.967394882,0.820401044,0.556948177,3122.55529,2.457801973,0.833456497,19.11390997
17,-30,20,20,1.318094758,0.763989855,0.991173352,0.973343194,0.98095858,0.906586206,0.967379908,0.820239473,0.554973838,3168.840167,2.488892779,0.831859138,19.07727724
18,-30,20,25,1.318094758,0.760980108,0.991108691,0.973343329,0.980893977,0.905693429,0.967266047,0.81923696,0.553105415,3158.162046,2.477096887,0.832620173,19.09473029
19,-30,20,30,1.318094758,0.757571156,0.990951036,0.973343214,0.980672099,0.905655397,0.96722546,0.818979738,0.549935494,3111.420454,2.376104029,0.837277365,19.20153509
20,-30,20,45,1.318094758,0.74302134,0.991346143,0.973342953,0.980633043,0.902233323,0.967320466,0.815838483,0.540149442,3113.040568,2.394646712,0.833988071,19.1261007
21,-30,20,60,1.318094758,0.724892873,0.991715417,0.973342778,0.980238238,0.898814548,0.967234468,0.812308274,0.527645577,3102.381154,2.574552627,0.840971967,19.2862645
22,-30,20,75,1.318094758,0.703261574,0.992133251,0.973342691,0.979480197,0.893988528,0.967060321,0.807280911,0.51218183,3196.720814,2.685794247,0.838716465,19.2345384
23,-30,20,90,1.318094758,0.680234089,0.992352166,0.973342627,0.979260521,0.890506326,0.96684417,0.803838046,0.49602725,3180.027662,2.50128575,0.836722501,19.18881021
24,-30,20,105,1.318094758,0.658255567,0.992781571,0.973342826,0.978079725,0.887642981,0.966804465,0.800513483,0.480709971,3115.557838,2.8630682,0.836820365,19.19105456
25,-30,20,120,1.318094758,0.637352121,0.992836327,0.973342237,0.977638186,0.885335036,0.966849884,0.798326024,0.467639723,3124.7223,2.675180354,0.843466975,19.34348328
26,-30,30,0,1.318094758,0.789413656,0.992387832,0.973340209,0.98099903,0.912168779,0.967159894,0.82517046,0.583481073,3308.243569,2.668874136,0.830083418,19.03655411
27,-30,30,5,1.318094758,0.789167186,0.992291394,0.973340042,0.981159446,0.912245726,0.967169013,0.825387097,0.583393729,3319.795041,2.375454304,0.830922679,19.05580114
28,-30,30,10,1.318094758,0.788343307,0.992446728,0.973340189,0.980920432,0.911597822,0.967148443,0.824666616,0.581576422,3228.862621,2.408091148,0.831260308,19.06354409
29,-30,30,15,1.318094758,0.786849924,0.99247734,0.9733403,0.980831712,0.912148553,0.967357288,0.825199611,0.580140154,3182.598562,2.405544829,0.836558463,19.18504829
30,-30,30,20,1.318094758,0.78493062,0.992535914,0.973340195,0.980883719,0.911617265,0.967215453,0.824605171,0.579248935,3211.550653,2.453249926,0.834455024,19.13680948
31,-30,30,25,1.318094758,0.78235633,0.992514071,0.973340066,0.980918354,0.911222718,0.967200831,0.824241971,0.577413914,3342.716011,2.311935318,0.834985048,19.14896469
32,-30,30,30,1.318094758,0.778927833,0.992393628,0.973340071,0.980720771,0.910401285,0.967251652,0.823449828,0.575809803,3410.241976,2.414078413,0.839662437,19.25623266
33,-30,30,45,1.318094758,0.766656149,0.992627711,0.973339922,0.980765474,0.907198681,0.967076048,0.82042025,0.568740753,3257.814522,2.407129124,0.831236223,19.06299174
34,-30,30,60,1.318094758,0.75069763,0.992863577,0.973340086,0.980278815,0.904392608,0.966950827,0.817314553,0.559092716,3400.610955,2.42673525,0.837264955,19.20125048
35,-30,30,75,1.318094758,0.731928856,0.993030457,0.973339805,0.980229273,0.90131058,0.966754142,0.814293053,0.54543871,3512.626808,2.528357967,0.833231295,19.10874534
36,-30,30,90,1.318094758,0.711793144,0.993400512,0.973339855,0.979598003,0.8983789,0.966500216,0.811106919,0.52720622,3554.77894,2.606540623,0.842138167,19.31300933
37,-30,30,105,1.318094758,0.692346512,0.993435429,0.973339884,0.979140654,0.895848793,0.966572243,0.808567834,0.507292729,3590.0684,2.561435201,0.843089199,19.33481963
38,-30,30,120,1.318094758,0.674193093,0.993499937,0.973340007,0.978482962,0.894829177,0.966553848,0.807255476,0.491514032,3502.306092,2.661454676,0.844144434,19.35901965
39,-30,40,0,1.318094758,0.803301498,0.993433756,0.97333995,0.980836618,0.916114129,0.96700791,0.828574628,0.604103568,3502.622423,2.37776852,0.828489196,18.99999334
40,-30,40,5,1.318094758,0.80320855,0.99354798,0.97333979,0.980846011,0.91588902,0.96696744,0.828355128,0.603971858,3368.930707,2.489880247,0.827254539,18.97167858
41,-30,40,10,1.318094758,0.802542611,0.993524953,0.973339774,0.98096358,0.916432583,0.966861315,0.828840657,0.603288439,3588.740334,2.493265274,0.834545935,19.13889437
42,-30,40,15,1.318094758,0.801345836,0.993606308,0.973339847,0.981061553,0.915317807,0.967100206,0.828084713,0.601885466,3540.369579,2.422903223,0.835901278,19.16997686
43,-30,40,20,1.318094758,0.799549902,0.993528596,0.973339837,0.980832292,0.915623175,0.966977468,0.828084088,0.601088681,3498.34445,2.41066301,0.830751899,19.05188461
44,-30,40,25,1.318094758,0.797332413,0.993555783,0.973339696,0.980810912,0.914852274,0.966836113,0.827256577,0.599721017,3407.583609,2.729805131,0.828648877,19.00365536
45,-30,40,30,1.318094758,0.794911242,0.993617155,0.97333977,0.980881298,0.915158442,0.967057089,0.827686399,0.59848664,3492.520243,2.468229731,0.829276459,19.01804789
46,-30,40,45,1.318094758,0.784258683,0.993341625,0.973339802,0.980850395,0.912704049,0.966796215,0.825210806,0.591826212,3702.804824,2.620164691,0.838766795,19.23569264
47,-30,40,60,1.318094758,0.770580856,0.99333464,0.973339582,0.980631453,0.910413939,0.966843808,0.822978455,0.58286035,3750.431064,2.480368622,0.836670065,19.18760769
48,-30,40,75,1.318094758,0.754646403,0.993341503,0.973339657,0.980268384,0.90893757,0.966626786,0.821199849,0.572279979,3863.216864,2.369557104,0.835027834,19.14994591
49,-30,40,90,1.318094758,0.737793638,0.993551332,0.973339596,0.979987779,0.906649005,0.966694802,0.818877442,0.555929208,3737.148661,2.48271024,0.845052254,19.37983895
50,-30,40,105,1.318094758,0.720912242,0.993469229,0.973339736,0.979240832,0.904868295,0.966568314,0.816771762,0.537062815,3642.258236,2.540971005,0.844085639,19.35767128
51,-30,40,120,1.318094758,0.705393086,0.993419776,0.973339598,0.979069312,0.903251509,0.966385955,0.815077834,0.520378404,3727.021588,2.513868711,0.841734645,19.30375523
52,-30,50,0,1.318094758,0.810736682,0.993021604,0.973339966,0.980804787,0.920003452,0.966705896,0.831863826,0.616563182,3611.822799,2.430838485,0.828810286,19.00735701
53,-30,50,5,1.318094758,0.810583472,0.993046687,0.973339866,0.98087562,0.919564472,0.966779729,0.831547691,0.615925208,3734.564578,2.44274879,0.828230431,18.99405901
54,-30,50,10,1.318094758,0.809913573,0.993099277,0.973339913,0.980794032,0.919496449,0.966610303,0.831254225,0.615277942,3755.711133,2.594949813,0.833240074,19.10894667
55,-30,50,15,1.318094758,0.809063354,0.993033343,0.973339984,0.980727191,0.919876691,0.966693555,0.83156896,0.614958983,3678.888149,2.519237535,0.832727781,19.0971981
56,-30,50,20,1.318094758,0.807714886,0.993123702,0.973339875,0.980932609,0.919277201,0.966747631,0.831249896,0.614168641,3769.457985,2.45781754,0.837572535,19.2083043
57,-30,50,25,1.318094758,0.805686979,0.992736773,0.973339841,0.980857782,0.918860159,0.966665734,0.830752228,0.612350552,3661.7487,2.543267906,0.831214234,19.06248746
58,-30,50,30,1.318094758,0.803575807,0.992856063,0.973339995,0.980809693,0.918502427,0.966772245,0.830505521,0.611146132,3852.313956,2.530424954,0.840304054,19.27094705
59,-30,50,45,1.318094758,0.795104225,0.99279908,0.973340091,0.980557143,0.917693413,0.96653824,0.829293448,0.604886447,3899.649421,2.47298067,0.843074377,19.33447971
60,-30,50,60,1.318094758,0.783839969,0.99253842,0.973340043,0.980550544,0.915880387,0.966379408,0.827545456,0.596348001,3977.834055,2.431006054,0.841022883,19.28743218
61,-30,50,75,1.318094758,0.771098347,0.992551631,0.973339826,0.980070959,0.913917712,0.96645199,0.825443515,0.586927206,4025.604781,2.543450315,0.84000748,19.26414563
62,-30,50,90,1.318094758,0.757483517,0.992572189,0.973339893,0.979874312,0.912817803,0.966524563,0.824361963,0.576348586,3949.685376,2.547183627,0.843411848,19.34221904
63,-30,50,105,1.318094758,0.743849415,0.992633202,0.973339745,0.979662872,0.910917931,0.966438447,0.822400256,0.559786135,4075.146355,2.605814448,0.841247192,19.29257633
64,-30,50,120,1.318094758,0.731090918,0.992253678,0.973339786,0.979022055,0.910254582,0.96633899,0.821283934,0.545812667,4098.902143,2.623624901,0.838024669,19.21867323
65,-30,60,0,1.318094758,0.812979931,0.991749517,0.973339997,0.981067,0.924163411,0.966583977,0.835331894,0.621421792,4013.841127,2.486494456,0.832957836,19.10247402
66,-30,60,5,1.318094758,0.812766721,0.991680929,0.973339829,0.980812319,0.922089939,0.966647179,0.833640013,0.620089355,3891.51014,2.412571258,0.838419768,19.22773415
67,-30,60,10,1.318094758,0.812304022,0.99173482,0.973339986,0.980664298,0.922204434,0.966534894,0.833524587,0.619703889,3957.460014,2.443191794,0.835145078,19.1526347
68,-30,60,15,1.318094758,0.811627061,0.991522898,0.973339747,0.980902773,0.92200911,0.966540704,0.833507497,0.619180682,3952.027608,2.5316927,0.836263155,19.17827591
69,-30,60,20,1.318094758,0.810685368,0.991550765,0.97333981,0.980937325,0.921928502,0.966481904,0.833410586,0.618553185,3961.838295,2.508871653,0.834294212,19.13312154
70,-30,60,25,1.318094758,0.809153901,0.991598266,0.973339777,0.980758501,0.921563669,0.966482861,0.832967461,0.617251849,4155.067005,2.519370715,0.8397668,19.25862604
71,-30,60,30,1.318094758,0.80739373,0.991279981,0.973339807,0.980673404,0.920940554,0.966515667,0.832373825,0.615464505,3981.804545,2.558968472,0.835277645,19.15567491
72,-30,60,45,1.318094758,0.801054329,0.991044226,0.973339951,0.980583581,0.920515895,0.966463646,0.831789824,0.610945561,4269.664353,2.441780429,0.835524943,19.16134626
73,-30,60,60,1.318094758,0.792729054,0.991104713,0.973339866,0.980514751,0.919876897,0.966424124,0.831141871,0.605260015,4023.976281,2.623175937,0.84517877,19.3827404
74,-30,60,75,1.318094758,0.782824762,0.99066193,0.973339711,0.980470562,0.919142337,0.966395956,0.830389699,0.598094244,4223.863659,2.639607844,0.83912873,19.24399299
75,-30,60,90,1.318094758,0.77243723,0.990510751,0.973340071,0.980039373,0.918091629,0.966352813,0.829067281,0.589827239,4108.506114,2.48066637,0.833140732,19.10666844
76,-30,60,105,1.318094758,0.762121144,0.990357858,0.973339654,0.97986924,0.916454052,0.966286802,0.827462207,0.577548524,4350.489908,2.479992372,0.834122625,19.12918649
77,-30,60,120,1.318094758,0.752418757,0.99013839,0.973339574,0.979349318,0.915924558,0.966276799,0.826588176,0.566709198,4355.115319,2.738018015,0.836636138,19.18682964
78,-30,70,0,1.318094758,0.812729101,0.992182659,0.973339593,0.980763955,0.923212052,0.96634658,0.834314196,0.622202835,3982.746715,2.575211988,0.831568594,19.0706141
79,-30,70,5,1.318094758,0.812472786,0.992093578,0.97333965,0.980757132,0.92299504,0.966246703,0.834091199,0.6218033,4149.898085,2.474821701,0.83016449,19.03841338
80,-30,70,10,1.318094758,0.812163974,0.99198139,0.97333966,0.980783976,0.923715842,0.966231484,0.834712092,0.621987855,4227.859191,2.505094692,0.832324709,19.08795432
81,-30,70,15,1.318094758,0.811551645,0.991804758,0.973339739,0.98062261,0.922803801,0.966229123,0.833803222,0.620822875,4097.667047,2.55208398,0.836974759,19.19459532
82,-30,70,20,1.318094758,0.810971425,0.992041289,0.973339631,0.980742084,0.923414217,0.966342123,0.834488455,0.621102049,4656.108679,2.522293333,0.834305176,19.13337297
83,-30,70,25,1.318094758,0.809931279,0.991659542,0.97333966,0.980683942,0.923460944,0.966435874,0.834575552,0.620224972,4139.347002,2.432151327,0.836959667,19.19424921
84,-30,70,30,1.318094758,0.80896791,0.991845996,0.973339553,0.980629101,0.923120553,0.966281228,0.834119883,0.619412336,4218.299492,2.480424483,0.833138448,19.10661604
85,-30,70,45,1.318094758,0.804577847,0.991796379,0.97333966,0.980691684,0.922463103,0.966349636,0.833541233,0.616161279,4129.081605,2.541452209,0.838287485,19.22470046
86,-30,70,60,1.318094758,0.799084491,0.991597664,0.973339636,0.9805302,0.921527885,0.966316372,0.832605511,0.6119151,4418.267091,2.502355083,0.833409946,19.11284239
87,-30,70,75,1.318094758,0.792446551,0.991390503,0.973339482,0.980430821,0.920914828,0.966162125,0.831804441,0.606928378,4526.158295,2.58881684,0.83364085,19.11813778
88,-30,70,90,1.318094758,0.785636904,0.991436081,0.973339504,0.980246759,0.920892698,0.966314106,0.831786832,0.602041787,4218.384398,2.549374236,0.827511341,18.9775679
89,-30,70,105,1.318094758,0.778352483,0.991344883,0.973339574,0.9798726,0.920202597,0.966142043,0.830704254,0.593843057,4465.477705,2.530406106,0.832109163,19.08301115
90,-30,70,120,1.318094758,0.771773827,0.990991952,0.973339565,0.979864667,0.919306208,0.966273867,0.83004657,0.585843545,4335.256752,2.500736037,0.829330308,19.01928282
91,-30,80,0,1.318094758,0.809465889,0.994312897,0.973339542,0.980501341,0.923348369,0.966264961,0.834127516,0.620210732,4191.999684,2.732744766,0.833086365,19.10542162
92,-30,80,5,1.318094758,0.809512504,0.994506351,0.973339629,0.980395572,0.923939624,0.966151302,0.834526525,0.620827245,4309.798929,2.593380241,0.833669498,19.11879479
93,-30,80,10,1.318094758,0.809227131,0.99428112,0.973339786,0.980319789,0.924154173,0.966108458,0.834603244,0.620366628,4256.722123,2.475988663,0.835453949,19.15971813
94,-30,80,15,1.318094758,0.808933989,0.994235102,0.973339715,0.980482102,0.924023479,0.966051585,0.834569502,0.620267715,4296.674377,2.537049919,0.833137272,19.10658908
95,-30,80,20,1.318094758,0.808619753,0.994321012,0.973339686,0.980480409,0.923385456,0.966101717,0.8340627,0.619923783,4245.496598,2.526701923,0.839395597,19.25011313
96,-30,80,25,1.318094758,0.808089904,0.994391335,0.973339512,0.980520209,0.923134517,0.966011543,0.833868245,0.619472414,4467.506497,2.501033421,0.834334037,19.13403485
97,-30,80,30,1.318094758,0.807542789,0.994304613,0.973339494,0.980400322,0.923199016,0.966303653,0.83397601,0.619143971,4263.460836,2.591460068,0.84048795,19.27516441
98,-30,80,45,1.318094758,0.805409788,0.994280342,0.973339743,0.980227333,0.923071676,0.966038155,0.833563165,0.618142147,4373.231153,2.555677396,0.836834257,19.19137314
99,-30,80,60,1.318094758,0.802597438,0.994384639,0.973339574,0.980326705,0.92295466,0.966027726,0.83349596,0.616846019,4402.094945,2.53590467,0.836863688,19.19204811
100,-30,80,75,1.318094758,0.799585357,0.99437317,0.973339571,0.98044021,0.923165536,0.966200884,0.833838186,0.615710256,4200.645832,2.559952126,0.838173727,19.22209162
101,-30,80,90,1.318094758,0.795892367,0.994354097,0.973339661,0.980391245,0.923082423,0.966163161,0.833716735,0.612812685,4312.957158,2.787556886,0.841703792,19.30304768
102,-30,80,105,1.318094758,0.792365379,0.994353192,0.973339547,0.97997336,0.922215424,0.96614325,0.832651125,0.608349453,4487.098438,2.586675809,0.839268929,19.24720822
103,-30,80,120,1.318094758,0.789009201,0.99421052,0.973339456,0.980190435,0.922062557,0.966134476,0.832638762,0.603725431,4472.863413,2.598983289,0.829407689,19.02105743
104,-30,90,0,1.318094758,0.800481676,0.99612367,0.973339711,0.980146592,0.923347305,0.966147669,0.833817366,0.61272598,4217.016205,2.53658584,0.83656601,19.18522137
105,-30,90,5,1.318094758,0.800663132,0.996038843,0.973339558,0.980394053,0.922739985,0.966016199,0.833388087,0.612497513,4437.607442,2.510889223,0.834037831,19.12724187
106,-30,90,10,1.318094758,0.800676935,0.996179701,0.973339775,0.980089918,0.923458407,0.966141387,0.833864047,0.613288867,4655.03018,2.444298542,0.835027007,19.14992695
107,-30,90,15,1.318094758,0.800543803,0.996097945,0.973339669,0.979840851,0.922595123,0.966078347,0.83285755,0.612080603,4328.854039,2.540475119,0.829530634,19.02387695
108,-30,90,20,1.318094758,0.800528019,0.996132287,0.973339683,0.980216957,0.923261105,0.966032223,0.833643415,0.613162872,4160.576997,2.648034914,0.83498173,19.14888858
109,-30,90,25,1.318094758,0.800552327,0.996249897,0.97333952,0.980307074,0.92306266,0.966209964,0.83365218,0.613590529,4228.028411,2.550614335,0.835870697,19.16927555
110,-30,90,30,1.318094758,0.800777039,0.996215455,0.973339783,0.980190008,0.923145107,0.966119915,0.833636654,0.613572634,4322.150434,2.612620484,0.828326494,18.99626204
111,-30,90,45,1.318094758,0.800537184,0.996134177,0.973339744,0.98016433,0.923656067,0.965938083,0.8339564,0.614619631,4235.489314,2.418055606,0.829012209,19.01198775
112,-30,90,60,1.318094758,0.800760414,0.996147937,0.9733397,0.980290628,0.923742865,0.966063811,0.834185441,0.616204936,4438.484642,2.59518146,0.834320549,19.13372552
113,-30,90,75,1.318094758,0.80060328,0.996250009,0.973339661,0.980269891,0.92313142,0.966063449,0.833586619,0.617125403,4340.24341,2.53765112,0.833727995,19.12013631
114,-30,90,90,1.318094758,0.800606746,0.996174604,0.973339662,0.980343158,0.922788912,0.96592438,0.833304382,0.61742829,4284.03355,2.532097298,0.830403186,19.04388746
115,-30,90,105,1.318094758,0.800525667,0.996139465,0.973339594,0.980221616,0.923431449,0.966156915,0.833958908,0.617263048,4625.859239,2.473003976,0.834397854,19.13549839
116,-30,90,120,1.318094758,0.800727258,0.996048622,0.973339633,0.980337446,0.923300739,0.965880609,0.833690854,0.615759485,4271.299911,2.563781978,0.831511206,19.06929801
0,-10,10,0,1.318094758,0.682044766,0.994047384,0.974814324,0.976996483,0.90835767,0.969072979,0.818535617,0.518793981,2771.027051,2.485255863,0.830299035,18.95588539
1,-10,10,5,1.318094758,0.681857302,0.993941241,0.974814185,0.97717668,0.907544263,0.969163358,0.818011845,0.518230048,2848.783546,2.857346772,0.834339622,19.04813276
2,-10,10,10,1.318094758,0.682096637,0.994168974,0.974814809,0.977016449,0.907235436,0.968923255,0.817276778,0.518017662,2932.161351,2.610009799,0.831266633,18.97797583
3,-10,10,15,1.318094758,0.681583903,0.994355483,0.974814439,0.976960148,0.906489132,0.968808946,0.816519414,0.517277814,2854.660535,2.601294416,0.834387304,19.04922137
4,-10,10,20,1.318094758,0.681108681,0.994500403,0.974814592,0.976852139,0.906377571,0.968841475,0.816436921,0.517330685,2842.859288,2.427541173,0.832340655,19.00249596
5,-10,10,25,1.318094758,0.680162441,0.994305245,0.974814442,0.976351829,0.906307624,0.968749724,0.815867091,0.516444837,2852.441247,2.515768051,0.833710067,19.03375991
6,-10,10,30,1.318094758,0.679108256,0.994148925,0.974814409,0.97626785,0.905781563,0.968618988,0.815221586,0.51590638,2959.884689,2.568200286,0.838893474,19.15209808
7,-10,10,45,1.318094758,0.675168373,0.994255267,0.974814157,0.975893122,0.906115594,0.968696037,0.815439056,0.513862942,2815.540111,2.566306703,0.838659368,19.1467534
8,-10,10,60,1.318094758,0.669453017,0.993851695,0.974814516,0.97524333,0.9075454,0.968875682,0.816501501,0.510908735,2775.626928,2.592025917,0.845152622,19.29499562
9,-10,10,75,1.318094758,0.662685374,0.994199274,0.9748147,0.97504753,0.908831588,0.969012495,0.817868254,0.508833468,2817.789951,2.635459355,0.846089567,19.31638625
10,-10,10,90,1.318094758,0.655149651,0.993899706,0.974814625,0.974403573,0.908764118,0.9689199,0.81737734,0.505301545,2829.068811,2.608074079,0.843700309,19.26183904
11,-10,10,105,1.318094758,0.646912428,0.993944735,0.974815062,0.973372504,0.906252126,0.968772399,0.814447794,0.499523401,2730.346689,2.660734738,0.844157362,19.27227365
12,-10,10,120,1.318094758,0.638557703,0.993763337,0.97481506,0.972944318,0.903939909,0.96867521,0.812076611,0.494349771,2786.20442,2.668503298,0.844378872,19.27733077
